what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1373434058990
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1373434058991
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1373434058991
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1373434059446
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1373434059561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434063118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434066483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1373434066490
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1373434067079
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1373434070685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434075513
error,log,,,"Exception occurred while saving project preferences: /cuboc-android/.settings/org.eclipse.jdt.core.prefs.",1373434096651
error,log,,,"Exception occurred while saving project preferences: /cuboc-android/.settings/org.eclipse.jdt.core.prefs.",1373434096652
error,log,,,"Exception occurred while saving project preferences: /cuboc-android/.settings/org.eclipse.jdt.core.prefs.",1373434096654
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1373434097048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373434097239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373434097261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1373434097261
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1373434097298
error,log,,,"Exception occurred while saving project preferences: /gdx-invaders-android/.settings/org.eclipse.jdt.core.prefs.",1373434097608
error,log,,,"Exception occurred while saving project preferences: /gdx-invaders-android/.settings/org.eclipse.jdt.core.prefs.",1373434097609
error,log,,,"Exception occurred while saving project preferences: /gdx-invaders-android/.settings/org.eclipse.jdt.core.prefs.",1373434097610
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1373434098125
error,log,,,"Exception occurred while saving project preferences: /gdx-vectorpinball-android/.settings/org.eclipse.jdt.core.prefs.",1373434098180
error,log,,,"Exception occurred while saving project preferences: /gdx-vectorpinball-android/.settings/org.eclipse.jdt.core.prefs.",1373434098181
error,log,,,"Exception occurred while saving project preferences: /gdx-vectorpinball-android/.settings/org.eclipse.jdt.core.prefs.",1373434098182
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1373434098202
